Key,Value,
guide1,请按住<f color='ffffba00'>方向键</f>，控制人物移动到前方<f color='ff21b2ef'>指定位置</f>。,
guide_1001_1,点击这里领取任务,
guide_1002_1,这群可恶的小狐精，整天为非作歹，快去好好教训一下它们,
guide_1002_2,谢谢你，大侠！小宝现在安全了，这是给你准备的奖励，点击领取吧,
guide_1010_1,菲菲受伤了，快帮菲菲疗伤,
guide_1012_1,点击这里打开二级菜单,
guide_1012_2,点击这里打开技能界面,
guide_1012_3,点击这里来提升您的技能吧,
guide_1012_4,点击这里可以查看不同技能,
guide_1034_1,师门任务开放啦，完成师门任务可获得大量经验和修为奖励，去活动里看看吧,
guide_1034_2,点击前往可以快速接取师门任务,
guide_1070_1,角色可以升阶啦，点击这里进入属性界面,
guide_1070_2,点击这里打开升阶界面,
guide_1070_3,角色升阶后将会提高等级上限并且属性获得大幅提升,
guide_1018_1,强化功能开放了，先换上更好的装备吧,
guide_1018_2,装备强化功能开放啦，去看看吧,
guide_1018_3,点击这里进入强化界面,
guide_1018_4,点击这里选中需要强化的装备,
guide_1018_5,强化装备需要消耗材料和银两，属性会得到提升，点击这里开始强化,
guide_1018_6,恭喜你，武器属性提升啦，再强化一次吧,
guide_1018_7,继续强化一次,
guide_1018_8,真棒！仙友的战斗力已经大幅提升啦，快去试试效果吧,
guide_4001_1,江湖险恶，多结交一些志同道合的朋友吧,
guide_4001_2,点击这里添加好友,
guide_4001_3,发送一个好友请求吧,
guide_4011_1,组队日常任务皓月镜开放啦，完成可以获得大量经验和修为奖励,
guide_4011_2,点击前往可以快速接取皓月镜任务,
guide_4011_3,皓月镜是组队任务，作为队长可获得额外的奖励哦，仙友创建个队伍看看吧,
guide_4011_4,队伍创建成功了，喊话可以在队伍频道快速招募队员，试试吧,
guide_4029_1,恭喜仙友升阶成功，可以去打造全新强力套装啦,
guide_4029_2,点击这里打开加工界面,
guide_4029_3,点击这里打开打造界面,
guide_4029_4,试试打造一件新装备,
guide_4033_1,无泪之城发现异状，盟主急召，快去看看,
guide_4036_1,点击这里打开商城,
guide_4036_2,点击这里进入积分商店,
guide_4036_3,点击这里选择药剂,
guide_4036_4,点击这里进行购买,
guide_21099_1,点击这里离开副本,
guide_newgood,当获得更好的装备时，可以点击立即装备，快速穿戴装备哦,
guide_skill,新技能开启，请点击使用,
guide_ride_1,消耗坐骑根骨丹，给坐骑升星可提升战斗属性,
guide_melt_1,点击这里筛选需要熔炼的装备,
guide_melt_2,装备熔炼后可以获得角色经验，并且还有概率获得御神石,
guide_inlay_1,给装备镶嵌宝石可以大幅提升战斗属性哦,
guide_compound_1,多个低等级宝石合成一个高等级宝石后属性将得到提升，合成试试看吧,
guide_refine_1,当对装备的传奇属性不满意时，可以通过开光对属性进行重新随机,
guide_remake_1,重铸可以对装备扩展属性进行重新随机，点击试试看吧,
guide_scurbing_1,想要变的更强，可以通过洗练来获得新的属性(洗练完记得保存哦),
guide_chuancheng_1,获得绿色品质的高等级装备时，可以通过传承将当前装备的重铸属性传递给新装备,
guide_pet_1,恭喜你获得宠物碎片，快去合成宠物吧,
guide_pet_2,点击这里进入宠物界面,
guide_pet_3,宠物碎片充足时，点击召唤可以获得新的宠物哦,
guide_pet_4,恭喜仙友获得一只新宠物，很可爱吧,
guide_pet_5,来培养一下新获得的宠物吧,
guide_pet_6,选择一个经验药水使用来提升宠物经验,
guide_guild_1,仙盟功能开放啦，去看看吧,
guide_guild_2,一个好汉三个帮，一个篱笆三个桩，仙盟中可以结识更多的朋友,
guide_daoyou_1,道友功能开放啦，点击这里前往道友界面,
guide_daoyou_2,点击这里切换至道友界面,
guide_wendaodahui_1,问道大会开放啦，快去看看吧!,
guide_wendaodahui_2,点击前往可以快速进入问道大会,
guide17,请按住<f color='ffffba00'>方向键滑动</f>，控制人物<f color='ff21b2ef'>沿箭头</f>移动。,
guide18,某些物品拾取即可<f color='ffffba00'>立即</f>便捷使用，点这里即可<f color='ff21b2ef'>全部使用</f>，很方便哦！,
guide19,<f color='ff21b2ef'>培养坐骑</f>可提升您的战斗力，<f color='ffffba00'>收集</f>足够的兽魂晶就可以培养坐骑了！,
guide20,<f color='ff21b2ef'>进阶</f>可提升培养<f color='ffffba00'>上限</f>，培养坐骑每升十星即可进阶！,
guide21,渔夫总是会在肥美鱼群聚集的地方驻足。点击<f color='ff21b2ef'>垂钓</f>按钮来钓一条大鱼吧！,
guide22,这颗树看起来和其他树有很大不同，点击调查按钮检查一下吧。,
guide23,<f color='ff21b2ef'>报名参加</f>单挑王，不但可以获得丰厚奖励，还可以获得无与伦比的荣耀！你就是下一个单挑之王！,
guide24,请按住方向键，控制人物移动沿箭头移动。站在地图中心<f color='ff21b2ef'>圆圈内</f>即可不断获得胜点。,
guide25,点<f color='ff21b2ef'>领取</f>按钮领取单挑王奖励。,
guide26,<f color='ff21b2ef'>强化</f><f color='ffffba00'>穿在身上的装备</f>可提升您的战斗力！<f color='ff21b2ef'>熔炼</f>装备可获得强化石。,
guide27,不必担心强化材料不足，<f color='ff21b2ef'>熔炼</f>无用装备即可获得！同时还可获得经验哦！,
