Key,Value,
Berserker,苍狼,
Assassin,御剑,
Magic,逸仙,
Hunter,神箭,
Priest,灵狐,
function1,物品买卖,
function2,装备修理,
function3,宝石合成,
function4,宝石镶嵌,
function5,装备附魔,
function6,批量分解,
function7,访问女武神,
function8,商店,
function9,套装打造,
function10,悬赏信息,
unit_1,件,
jewelry,珠宝商,
already_got_fashion,已永久获得该时装,
least_time_fashion,剩余时间：%s,
shop,商店,
timeout,网络超时,
reconnect,网络连接已断开，是否尝试重连？,
backToTitle,服务器维护中，请稍后重新登录,
SwordIcon,icon_sword,
KnightIcon,icon_knight,
BerserkerIcon,icon_basaker,
MagicIcon,icon_magician,
WizardIcon,icon_wizard,
AlchemistIcon,icon_alchemist,
ArcherIcon,icon_archer,
HunterIcon,icon_hunter,
RangerIcon,icon_ranger,
MinisterIcon,icon_minister,
PriestIcon,icon_priest,
MonkIcon,icon_monk,
skillInCD,技能冷却中,
skillNoMP1,怒气不足,
skillNoMP2,法力不足,
skillNoMP3,集中不足,
skillNoMP4,体力或信仰不足,
skillNoTarget,需要指定一个敌方目标,
skillNeedAlliance,需要指定一个友方目标,
safeAreaCanNotAttack,安全区域无法攻击,
LV0,未学习,
accountLength,8,
passwordLength,13,
roleNameLength,6,
ok,确定,
cancel,取消,
powerFight,战力,
tenThousand,万,
textcolor_grey,ff5e5e5e,
textcolor_yellow,ffffba00,
pro_1,ffdccc9c,
pro_2,ffdccc9c,
pro_3,ffdccc9c,
pro_4,ffdccc9c,
pro_5,ffdccc9c,
pro_normal,ffe4e4e4,
textcolor_activeskill,fff0c37b,
textcolor_passiveskill,ff9cf4fa,
textcolor_strengthenskill,ff66c730,
textcolor_finemonster,ff64f50c,
textcolor_excellentmonster,ff22aeff,
textcolor_epicmonster,ffe82aff,
textcolor_legendmonster,ffff971b,
textcolor_toplevelmonster,ffff2d11,
textcolor_systemtips,fffe0000,
textcolor_mapname,ff73eaff,
force_1,铁血军团,
force_2,荣耀军团,
textcolor_red_force,fff00a15,
textcolor_blue_force,ff09a0ff,
current_full_order,<font color='ffe7e5d1'>当前已满阶</font>,
num_cn,"一,二,三,四,五,六,七,八,九,十",
wing_uniy,阶,
not_star,未开启的形象无法保存,
reiki,灵气,
btn_accept,接受,
btn_refuse,拒绝,
relive_confirm,复活确认,
relive_tips,是否接受{0}对你进行复活？,
quality_1,ff00f012,
quality_2,ffdccc9c,
quality_3,ffdccc9c,
quality_4,ffdccc9c,
quality_5,ffef880e,
quality_6,fff43a1c,
chinaNum,亿|万|千|百|十,
online,在线,
offline,离线,
notEnoughDiamond,元宝不足,
notEnoughTicket,金票不足,
notEnoughConsumePoint,消费积分不足,
crossServerCheck,连服无法进行这些操作,
remainReliveTimes:,剩余复活次数：{0},
friendAdd,已发送加好友请求，请等待对方回应,
loadingTip,正在加载资源（不消耗流量）…,
voiceJoinTeamTips,已经加入队伍，现在可以开启实时语音了,
voiceLeaveTeamTips,已经离开队伍，现在终止实时语音了,
hpmpFulled,体力或法力已满,
saveSuccess,使用当前形象,
voiceNotTeamTips,组队后可使用实时语音,
itemXn,{0}*{1},
Lv.n,{0}级,
LongLv.n,等级{0},
hud_fps,帧,
hud_ms,毫秒,
all,全部,
pick,拾取,
auto_inherit,"<font size= '22' color='ffe7e5d1'>传承消耗银两:<h img='#static/static_pic/static001.xml,static001,87'>H</h>|1|</font>",
uplv_1,神一,
uplv_2,神二,
uplv_3,神三,
uplv_4,神四,
uplv_5,神五,
uplv_6,神六,
uplv_7,神七,
uplv_8,神八,
uplv_9,神九,
uplv_10,神十,
buy_potion,当前药剂用完了，是否立即前往购买,
setup,根据您的设备配置推荐您使用低配设置，系统设置内可修改游戏效果显示。,
olgift_all,今天的在线礼包已全部领完，明天再来呦,
olgift,在线礼包,
alreadMinNum,已经是最小数量,
alreadMaxNum,已经是最大数量,
saveToAlbum,已经保存到相册,
ShowPlayerNoSet,"3,4,6",
version,版本号,
need_choose,请先选择上方需传承的装备,
loadingImgCount,2,
loadingImgWeight,75|100,
accountStolen,你的账号已在其他地方登陆，请重新登陆,
notEnoughGold,银两不足，自动购买失败
